county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Suffolk,Southampton Vg PD,1993,,265,49,0,2,5,42,216,58,154,4,Non-New York City
Suffolk,Southold Town PD,1993,,387,1,0,0,1,0,386,97,289,0,Non-New York City
Suffolk,Suffolk County Park PD,1993,,124,14,0,0,4,10,110,7,97,6,Non-New York City
Suffolk,Suffolk County Park Police,1993,,71,1,0,0,0,1,70,7,63,0,Non-New York City
Suffolk,Suffolk County PD,1993,,52008,3141,44,66,1699,1332,48867,10476,30411,7980,Non-New York City
Suffolk,Suffolk County (RR-LI),1993,,58,12,1,0,9,2,46,1,45,0,Non-New York City
Suffolk,Suffolk County Sheriff,1993,,36,11,0,2,4,5,25,22,2,1,Non-New York City
Suffolk,Suffolk County State Police,1993,,87,30,0,1,8,21,57,18,30,9,Non-New York City
Suffolk,SUNY College At Farmingdale,1993,,203,8,1,1,2,4,195,40,148,7,Non-New York City
Suffolk,SUNY - Stony Brook,1993,,869,7,0,1,2,4,862,72,770,20,Non-New York City
Suffolk,Westhampton Beach Vg PD,1993,,176,16,0,1,2,13,160,45,96,19,Non-New York City
Suffolk,Amityville Vg PD,1992,,431,19,0,1,14,4,412,84,278,50,Non-New York City
Suffolk,Asharoken Vg PD,1992,,13,0,0,0,0,0,13,0,12,1,Non-New York City
Suffolk,County Total,1992,,64042,4218,52,110,1885,2171,59824,13401,37000,9423,Non-New York City
Suffolk,East Hampton Town PD,1992,,632,19,1,6,1,11,613,214,380,19,Non-New York City
Suffolk,East Hampton Vg PD,1992,,193,11,0,0,0,11,182,24,151,7,Non-New York City
Suffolk,Greeport Vg PD,1992,,138,24,0,1,7,16,114,23,88,3,Non-New York City
Suffolk,Head-of-the-Harbor Vg PD,1992,,24,0,0,0,0,0,24,3,18,3,Non-New York City
Suffolk,Huntington Bay Vg PD,1992,,26,0,0,0,0,0,26,1,25,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,1992,,43,1,0,0,1,0,42,3,36,3,Non-New York City
Suffolk,Nissequogue Vg PD,1992,,4,0,0,0,0,0,4,1,2,1,Non-New York City
Suffolk,Northport Vg PD,1992,,169,9,0,2,5,2,160,18,124,18,Non-New York City
Suffolk,Ocean Beach Vg PD,1992,,22,2,0,0,0,2,20,4,15,1,Non-New York City
Suffolk,Quogue Vg PD,1992,,53,2,0,1,0,1,51,29,21,1,Non-New York City
Suffolk,Riverhead Town PD,1992,,1113,237,2,9,32,194,876,359,486,31,Non-New York City
Suffolk,Sag Harbor Vg PD,1992,,79,2,0,0,0,2,77,11,64,2,Non-New York City
Suffolk,Saltaire Vg PD,1992,,17,0,0,0,0,0,17,4,13,0,Non-New York City
Suffolk,Shelter Island Town PD,1992,,48,0,0,0,0,0,48,7,40,1,Non-New York City
Suffolk,Southampton Town PD,1992,,2029,237,1,10,16,210,1792,495,1202,95,Non-New York City
Suffolk,Southampton Vg PD,1992,,292,36,0,2,5,29,256,53,187,16,Non-New York City
Suffolk,Southold Town PD,1992,,417,1,0,0,1,0,416,120,292,4,Non-New York City
Suffolk,Suffolk County Park PD,1992,,134,14,0,0,3,11,120,18,97,5,Non-New York City
Suffolk,Suffolk County Park Police,1992,,140,1,0,0,0,1,139,13,125,1,Non-New York City
Suffolk,Suffolk County PD,1992,,56465,3471,48,75,1773,1575,52994,11592,32286,9116,Non-New York City
Suffolk,Suffolk County (RR-LI),1992,,70,18,0,0,16,2,52,3,48,1,Non-New York City
Suffolk,Suffolk County Sheriff,1992,,57,39,0,0,2,37,18,6,9,3,Non-New York City
Suffolk,Suffolk County State Police,1992,,84,27,0,1,1,25,57,23,28,6,Non-New York City
Suffolk,SUNY College At Farmingdale,1992,,166,6,0,0,4,2,160,36,117,7,Non-New York City
Suffolk,SUNY - Stony Brook,1992,,1031,12,0,2,3,7,1019,215,787,17,Non-New York City
Suffolk,Westhampton Beach Vg PD,1992,,152,30,0,0,1,29,122,42,69,11,Non-New York City
Suffolk,Amityville Vg PD,1991,,369,37,0,0,29,8,332,52,241,39,Non-New York City
Suffolk,Asharoken Vg PD,1991,,17,0,0,0,0,0,17,1,16,0,Non-New York City
Suffolk,County Total,1991,,67697,3989,42,135,1835,1977,63708,14322,40040,9346,Non-New York City
Suffolk,East Hampton Town PD,1991,,685,11,0,2,1,8,674,246,401,27,Non-New York City
Suffolk,East Hampton Vg PD,1991,,186,8,0,0,1,7,178,35,133,10,Non-New York City
Suffolk,Greeport Vg PD,1991,,167,22,0,1,2,19,145,30,112,3,Non-New York City
Suffolk,Head-of-the-Harbor Vg PD,1991,,38,5,0,0,0,5,33,18,15,0,Non-New York City
Suffolk,Huntington Bay Vg PD,1991,,24,1,0,0,0,1,23,6,17,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,1991,,16,0,0,0,0,0,16,1,15,0,Non-New York City
Suffolk,Nissequogue Vg PD,1991,,4,0,0,0,0,0,4,2,1,1,Non-New York City
Suffolk,Northport Vg PD,1991,,214,11,0,1,1,9,203,47,145,11,Non-New York City
Suffolk,Ocean Beach Vg PD,1991,,56,4,0,1,0,3,52,30,22,0,Non-New York City
Suffolk,Quogue Vg PD,1991,,55,0,0,0,0,0,55,26,26,3,Non-New York City
Suffolk,Riverhead Town PD,1991,,1241,211,0,2,44,165,1030,429,586,15,Non-New York City
Suffolk,Sag Harbor Vg PD,1991,,114,3,0,0,0,3,111,20,86,5,Non-New York City
Suffolk,Saltaire Vg PD,1991,,62,0,0,0,0,0,62,28,33,1,Non-New York City
Suffolk,Shelter Island Town PD,1991,,62,2,0,1,0,1,60,14,46,0,Non-New York City
Suffolk,Southampton Town PD,1991,,2132,267,1,7,32,227,1865,491,1276,98,Non-New York City
Suffolk,Southampton Vg PD,1991,,277,25,0,1,4,20,252,34,205,13,Non-New York City
Suffolk,Southold Town PD,1991,,456,1,0,0,0,1,455,132,322,1,Non-New York City
Suffolk,Suffolk County Park PD,1991,,125,18,0,0,3,15,107,13,87,7,Non-New York City
Suffolk,Suffolk County Park Police,1991,,198,2,0,0,0,2,196,16,179,1,Non-New York City
Suffolk,Suffolk County PD,1991,,59502,3236,41,110,1683,1402,56266,12199,35009,9058,Non-New York City
Suffolk,Suffolk County (RR-LI),1991,,88,15,0,0,12,3,73,5,66,2,Non-New York City
Suffolk,Suffolk County Sheriff,1991,,57,45,0,1,5,39,12,2,8,2,Non-New York City
Suffolk,Suffolk County State Police,1991,,93,29,0,6,10,13,64,24,38,2,Non-New York City
Suffolk,SUNY College At Farmingdale,1991,,155,11,0,1,4,6,144,50,86,8,Non-New York City
Suffolk,SUNY - Stony Brook,1991,,1089,9,0,1,3,5,1080,338,713,29,Non-New York City
Suffolk,Westhampton Beach Vg PD,1991,,215,16,0,0,1,15,199,33,156,10,Non-New York City
Suffolk,Amityville Vg PD,1990,,350,42,0,4,19,19,308,43,198,67,Non-New York City
Suffolk,Asharoken Vg PD,1990,,19,0,0,0,0,0,19,1,18,0,Non-New York City
Suffolk,County Total,1990,,61300,3786,35,155,1536,2060,57514,12968,36506,8040,Non-New York City
Suffolk,East Hampton Town PD,1990,,668,6,0,0,0,6,662,228,402,32,Non-New York City
Suffolk,East Hampton Vg PD,1990,,131,5,0,0,1,4,126,18,99,9,Non-New York City
Suffolk,Greeport Vg PD,1990,,123,11,0,0,2,9,112,15,92,5,Non-New York City
Suffolk,Head-of-the-Harbor Vg PD,1990,,32,0,0,0,0,0,32,14,14,4,Non-New York City
Suffolk,Huntington Bay Vg PD,1990,,27,0,0,0,0,0,27,4,21,2,Non-New York City
Suffolk,Lloyd Harbor Vg PD,1990,,29,1,0,0,0,1,28,2,25,1,Non-New York City
Suffolk,Nissequogue Vg PD,1990,,9,1,0,0,1,0,8,8,0,0,Non-New York City
Suffolk,Northport Vg PD,1990,,181,10,0,1,2,7,171,22,136,13,Non-New York City
Suffolk,Ocean Beach Vg PD,1990,,42,10,0,0,0,10,32,18,13,1,Non-New York City
Suffolk,Quogue Vg PD,1990,,97,2,0,0,0,2,95,40,43,12,Non-New York City
Suffolk,Riverhead Town PD,1990,,1054,202,0,3,34,165,852,318,512,22,Non-New York City
Suffolk,Sag Harbor Vg PD,1990,,107,3,0,0,1,2,104,25,78,1,Non-New York City
Suffolk,Saltaire Vg PD,1990,,17,0,0,0,0,0,17,3,14,0,Non-New York City
Suffolk,Shelter Island Town PD,1990,,70,3,0,0,0,3,67,18,49,0,Non-New York City
Suffolk,Southampton Town PD,1990,,1841,230,1,8,18,203,1611,413,1145,53,Non-New York City
Suffolk,Southampton Vg PD,1990,,309,17,0,0,4,13,292,72,207,13,Non-New York City
Suffolk,Southold Town PD,1990,,554,8,0,0,2,6,546,165,378,3,Non-New York City
Suffolk,Suffolk County Park PD,1990,,128,23,0,0,0,23,105,3,98,4,Non-New York City
Suffolk,Suffolk County Park Police,1990,,163,12,0,0,2,10,151,29,119,3,Non-New York City
Suffolk,Suffolk County PD,1990,,53749,3013,33,128,1419,1433,50736,11158,31816,7762,Non-New York City
Suffolk,Suffolk County (RR-LI),1990,,146,18,0,0,13,5,128,11,117,0,Non-New York City
Suffolk,Suffolk County Sheriff,1990,,140,111,0,2,7,102,29,14,10,5,Non-New York City
Suffolk,Suffolk County State Police,1990,,93,25,0,5,3,17,68,24,41,3,Non-New York City
Suffolk,SUNY College At Farmingdale,1990,,206,14,0,3,5,6,192,68,115,9,Non-New York City
Suffolk,SUNY - Stony Brook,1990,,853,7,1,1,1,4,846,204,629,13,Non-New York City
Suffolk,Westhampton Beach Vg PD,1990,,162,12,0,0,2,10,150,30,117,3,Non-New York City
